userId,itemId,Crime,Children's,Adventure,Musical,unknown,Action,Animation,Comedy,local_prediction,predicted_value,R2_Score,intercept,Sci-Fi,Drama,Romance,Documentary,Western,Thriller,Horror,Mystery,War,Film-Noir,Fantasy
421,84,0.137,-0.586,-0.038,0.0,0.0,-0.343,0.471,-0.273,3.224,3.203,0.135,3.381,0.0,0.0,0.0,0.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,60,0.0,-0.649,-0.005,0.0,0.0,-0.075,0.385,-0.288,3.538,3.68,0.156,3.497,0.0,0.0,0.0,0.0,0.0,0.039,-0.282,0.0,0.0,0.0,0.0
496,514,0.279,-0.987,-0.078,0.0,0.0,-0.289,0.451,-0.172,2.696,2.449,0.249,3.363,0.0,0.0,0.0,0.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,787,0.258,-0.861,-0.042,0.0,0.0,0.067,0.394,-0.299,2.418,2.206,0.207,3.141,0.0,0.0,0.0,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,979,-0.232,0.227,0.219,0.0,0.06,0.227,0.303,0.146,2.37,2.859,0.062,1.676,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,552,0.0,-0.794,0.097,0.0,0.0,-0.085,0.48,-0.142,2.931,2.878,0.216,2.841,0.0,0.179,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
804,12,-0.124,-0.167,0.114,0.0,0.0,-0.088,0.163,-0.24,3.887,4.031,0.089,3.784,-0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,104,0.137,0.0,-0.265,0.0,0.0,-0.418,-0.18,0.0,3.504,3.619,0.132,3.327,0.0,0.0,0.0,0.0,0.0,-0.031,-0.309,0.152,0.0,0.0,0.0
234,325,0.0,-0.503,0.025,0.0,0.0,-0.287,0.445,-0.246,4.066,4.238,0.231,3.422,0.0,0.37,0.0,0.0,0.0,-0.07,0.0,0.0,0.0,0.0,0.0
30,629,0.0,-0.275,-0.009,0.0,0.0,0.083,0.483,-0.111,3.815,3.897,0.091,3.349,0.0,-0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.246,0.0,0.0
367,490,0.0,-0.174,0.008,0.0,0.0,-0.163,0.235,-0.196,4.312,4.237,0.199,4.14,0.0,0.257,0.0,0.0,0.0,0.064,0.0,0.0,0.0,0.0,0.0
930,911,-0.072,-0.176,0.106,0.0,-0.109,0.011,0.231,-0.19,3.094,2.893,0.05,3.42,0.0,0.0,0.0,0.0,0.0,0.066,0.0,0.0,0.0,0.0,0.0
852,360,0.0,-0.519,-0.058,0.034,0.0,-0.139,0.405,-0.183,2.609,2.359,0.197,2.91,0.0,0.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,95,-0.215,-0.088,0.047,0.0,0.0,-0.464,0.178,-0.296,2.987,2.806,0.111,3.646,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,404,-0.048,-0.344,0.001,0.0,0.0,-0.261,0.283,-0.188,2.984,2.999,0.103,3.143,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,434,0.018,0.12,0.015,0.0,0.174,0.253,0.451,0.009,2.789,2.845,0.073,2.668,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,321,0.014,-0.362,0.063,0.0,0.0,-0.067,0.352,-0.263,4.075,4.377,0.115,3.597,0.0,0.0,0.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,181,0.0,-0.544,0.042,0.0,-0.313,-0.584,0.362,-0.206,3.104,2.947,0.159,3.677,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
377,101,0.309,-0.781,-0.281,0.0,0.0,-0.682,0.516,-0.203,2.31,2.462,0.258,2.968,0.0,0.0,0.0,0.633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,50,0.256,-0.904,0.053,0.031,0.0,-0.129,0.546,-0.157,3.182,3.274,0.191,3.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
887,102,0.0,-0.552,-0.042,0.0,-0.23,-0.224,0.139,-0.338,4.087,4.345,0.146,3.966,-0.04,0.0,0.0,0.0,0.0,-0.129,0.0,0.0,0.0,0.0,0.0
650,242,0.058,-0.338,-0.032,0.0,0.0,-0.242,0.302,-0.197,3.162,3.252,0.182,2.782,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
891,189,-0.136,-0.085,0.027,0.0,0.0,-0.204,0.263,-0.068,4.273,4.488,0.207,3.786,0.0,0.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802,140,0.243,-0.859,-0.193,0.0,0.0,-0.455,0.317,-0.302,2.979,3.055,0.21,3.57,0.0,0.0,0.0,0.0,0.0,-0.094,0.0,0.0,0.0,0.0,0.0
842,112,0.0,-0.408,0.108,0.0,0.0,-0.176,0.092,0.057,4.092,4.255,0.054,3.948,0.056,0.0,0.0,0.0,0.0,-0.061,0.0,0.0,0.0,0.0,0.0
208,532,0.106,-0.324,-0.125,0.0,-0.126,-0.09,0.118,-0.129,3.255,3.287,0.105,3.159,0.0,0.0,0.0,0.0,0.0,0.123,0.0,0.0,0.0,0.0,0.0
855,840,0.0,-0.387,-0.012,0.0,0.019,-0.159,0.419,-0.142,3.876,3.667,0.214,3.699,0.0,0.27,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
913,267,-0.246,0.174,0.158,0.0,-0.143,0.169,0.088,-0.022,2.351,2.133,0.063,2.809,0.0,0.0,0.0,-0.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,616,0.034,-0.37,-0.032,0.0,0.0,-0.262,0.373,-0.176,2.844,2.855,0.194,2.787,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,717,0.221,-0.74,0.084,0.0,0.0,0.021,0.791,0.118,2.694,2.596,0.107,2.773,0.0,0.0,0.0,0.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,730,-0.138,-0.22,0.046,0.0,0.0,-0.237,0.139,-0.053,4.32,4.395,0.245,3.756,0.0,0.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,435,0.178,-0.58,-0.012,0.0,0.0,-0.032,0.473,-0.155,3.518,3.498,0.13,3.674,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,136,0.217,-0.822,-0.252,0.0,-0.533,-1.119,0.59,-0.368,1.426,1.271,0.249,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137,0.0,0.0,0.0
654,350,0.0,-0.428,0.046,0.0,0.0,-0.274,0.204,-0.172,2.146,2.057,0.105,2.747,-0.048,0.0,0.0,0.0,0.0,-0.148,0.0,0.0,0.0,0.0,0.0
864,267,0.223,-1.078,0.071,0.0,-0.326,-0.58,0.622,-0.26,2.83,2.907,0.19,2.936,0.0,0.0,0.0,0.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,241,0.0,-0.553,0.048,0.0,-0.207,-0.539,0.356,-0.153,3.857,4.012,0.152,3.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119,0.0,0.328,0.0
22,733,0.0,-0.503,0.042,0.0,0.0,-0.326,0.398,-0.11,3.77,3.873,0.239,3.124,0.0,0.34,0.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,399,0.296,0.0,-0.113,0.0,-0.222,0.269,0.168,0.0,3.966,4.112,0.081,3.217,0.0,0.092,-0.145,0.0,0.0,0.213,0.0,0.0,0.0,0.0,0.0
868,482,0.0,-0.325,0.076,0.0,0.0,0.192,0.443,0.032,3.359,3.377,0.095,3.213,0.0,-0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.114,0.0,0.0
496,469,0.0,-1.011,-0.06,0.0,0.0,-0.232,0.492,-0.112,3.17,2.994,0.264,3.286,0.0,0.173,0.0,0.0,0.0,0.063,0.0,0.0,0.0,0.0,0.0
431,552,0.0,-0.652,-0.097,0.0,0.0,0.017,0.267,-0.151,4.131,4.243,0.253,3.583,0.0,0.25,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,47,0.15,-0.652,0.018,0.0,-0.2,-0.157,0.468,-0.224,3.303,3.411,0.221,3.215,0.0,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852,95,0.153,-0.527,-0.043,0.0,0.0,-0.213,0.342,-0.234,2.758,2.762,0.177,2.985,0.0,0.0,0.0,0.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
887,17,0.003,-0.528,-0.072,0.0,0.0,-0.291,0.178,-0.326,3.738,3.78,0.146,3.946,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
941,608,0.064,-0.431,-0.045,0.0,0.0,-0.173,0.355,-0.193,3.157,3.189,0.1,3.189,0.0,0.0,0.0,0.0,0.0,-0.052,0.0,0.0,0.0,0.0,0.0
364,201,0.0,-0.21,0.092,0.0,0.0,-0.151,0.452,-0.026,3.628,3.673,0.103,3.442,0.0,0.0,0.297,0.0,0.0,-0.049,0.0,0.0,0.0,0.0,0.0
281,150,0.0,-0.581,-0.095,0.0,-0.369,-0.675,0.329,-0.362,2.922,3.123,0.244,3.74,-0.204,0.0,0.0,0.0,0.0,-0.245,0.0,0.0,0.0,0.0,0.0
390,31,0.0,-0.474,0.005,0.0,0.0,-0.223,0.471,-0.145,4.647,4.906,0.186,3.819,0.0,0.269,0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.0
413,73,0.037,-0.257,0.019,0.0,-0.106,-0.247,0.474,-0.117,3.515,3.663,0.076,3.3,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,25,0.155,-0.647,-0.054,0.0,0.0,-0.204,0.417,-0.341,2.885,2.832,0.24,3.173,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0
158,321,0.094,-0.474,-0.149,0.0,0.0,-0.368,0.257,-0.228,4.453,4.866,0.191,4.29,0.0,0.0,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,141,0.178,-0.736,-0.12,0.0,0.0,-0.385,0.385,-0.334,3.471,3.625,0.202,3.547,0.0,0.0,0.0,0.0,0.0,-0.178,0.0,0.0,0.0,0.0,0.0
23,102,0.0,-0.609,-0.032,0.0,0.0,-0.207,0.57,-0.058,3.941,4.239,0.115,3.547,0.085,0.0,0.0,0.0,0.0,-0.079,0.0,0.0,0.0,0.0,0.0
516,124,0.0,-0.824,-0.169,0.0,-0.163,-0.099,0.13,-0.347,3.235,3.015,0.386,3.357,0.0,0.269,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,16,0.292,-0.49,-0.158,0.0,0.0,-0.234,0.673,-0.17,2.866,2.784,0.224,2.692,0.0,0.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,298,0.0,-0.238,0.069,0.0,-0.054,0.145,0.353,-0.136,4.07,4.093,0.099,3.885,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.049,0.0,0.0,0.0
19,440,-0.136,-0.165,0.096,0.0,0.0,-0.371,0.318,-0.033,3.26,3.352,0.193,2.712,0.0,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,404,0.101,-0.423,-0.045,0.0,0.0,-0.235,0.327,-0.264,3.128,3.068,0.109,3.512,0.0,0.0,0.0,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,371,0.014,-0.478,0.041,0.0,0.0,-0.31,0.386,-0.112,3.965,4.114,0.206,3.414,0.0,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837,1099,0.225,-0.647,-0.089,0.0,0.0,-0.127,0.56,-0.175,2.984,2.302,0.136,3.604,0.0,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893,161,0.0,0.0,0.089,0.0,0.0,-0.096,0.566,0.0,4.086,4.354,0.121,2.615,0.03,0.232,0.218,0.0,0.0,0.0,0.0,0.0,0.461,0.0,0.0
188,642,0.0,-0.686,0.045,0.0,-0.158,-0.435,0.534,-0.248,3.962,3.883,0.283,3.532,0.0,0.446,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,195,0.0,-0.313,0.039,0.245,0.0,-0.477,0.355,0.0,3.792,3.562,0.323,3.218,0.0,0.524,0.0,0.0,0.0,0.0,0.0,0.0,0.262,0.0,0.0
784,191,0.0,-0.598,-0.111,0.0,0.0,-0.15,0.394,-0.337,3.376,3.511,0.22,3.161,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.262,0.0,0.0
387,953,-0.12,-0.029,0.056,0.0,0.0,0.053,0.16,-0.082,3.166,3.166,0.028,3.249,0.0,0.0,0.0,-0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,502,0.13,-0.662,0.054,0.0,-0.136,-0.309,0.487,-0.171,4.034,4.215,0.286,3.24,0.0,0.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,120,0.0,-0.304,0.034,0.0,-0.275,0.166,0.42,-0.133,4.272,4.365,0.116,3.885,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0
41,296,0.124,-0.516,-0.145,0.0,0.0,-0.355,0.444,-0.352,2.262,2.159,0.164,3.002,-0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,725,0.0,0.118,0.168,0.0,0.0,0.051,-0.026,-0.238,3.585,3.709,0.125,2.948,0.0,-0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.431,0.0,0.0
549,1085,0.005,-0.393,-0.028,0.0,0.0,-0.29,0.27,-0.187,2.824,2.68,0.128,3.259,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885,629,0.0,-0.431,0.108,0.0,0.0,-0.158,0.502,-0.033,3.814,3.984,0.141,3.151,0.0,0.223,0.0,0.0,0.0,0.0,0.0,0.0,0.257,0.0,0.0
773,265,-0.213,0.013,0.148,0.0,0.0,0.186,0.076,-0.041,3.458,3.476,0.073,3.259,0.0,0.0,0.0,0.0,0.0,0.163,0.0,0.0,0.0,0.0,0.0
582,485,0.067,-0.497,-0.116,0.0,0.0,-0.512,0.256,-0.342,3.631,3.852,0.228,3.473,0.0,0.0,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,423,0.136,-0.642,0.049,0.0,0.0,-0.264,0.573,-0.237,3.657,3.812,0.107,3.618,0.0,0.0,-0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,253,-0.208,0.009,0.197,0.0,-0.116,-0.174,0.297,-0.221,3.106,3.112,0.07,3.117,-0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,318,-0.109,-0.121,0.12,0.0,0.0,-0.168,0.299,-0.118,3.758,3.79,0.167,3.316,0.0,0.379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,12,0.095,-0.303,0.032,0.0,0.0,0.11,0.364,-0.134,4.464,4.597,0.102,3.896,0.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,558,0.0,-0.735,-0.17,0.0,0.0,-0.682,0.34,-0.417,2.825,2.488,0.278,4.0,0.0,0.0,0.0,0.0,0.0,-0.293,-0.545,0.0,0.0,0.0,0.0
262,824,0.246,-0.652,0.0,0.0,-0.16,-0.044,0.52,-0.16,2.099,1.861,0.125,2.23,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,1072,0.0,-0.681,-0.027,0.017,-0.254,-0.378,0.499,-0.272,3.504,3.83,0.149,3.406,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,1279,-0.149,0.005,0.252,0.0,0.0,0.102,0.22,-0.119,2.608,2.002,0.117,2.681,0.0,0.277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,592,-0.238,0.077,0.145,0.0,0.0,0.128,0.235,0.098,1.564,1.391,0.035,1.813,0.0,0.0,0.0,-0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,540,0.166,-0.563,0.017,0.0,-0.178,-0.175,0.609,0.006,3.501,3.473,0.119,3.447,0.0,0.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
915,77,0.0,-0.445,0.002,0.0,0.0,-0.281,0.627,-0.098,3.389,3.42,0.165,2.936,0.0,0.331,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,112,0.0,-0.365,-0.079,0.0,0.0,-0.528,0.405,-0.439,3.326,3.513,0.255,3.979,-0.318,0.0,0.0,0.0,0.0,-0.181,0.0,0.0,0.0,0.0,0.0
687,189,0.301,-0.765,0.072,0.0,-0.173,-0.199,0.722,-0.162,4.733,4.995,0.222,3.763,0.0,0.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,247,0.092,-0.631,-0.111,0.0,0.0,-0.328,0.282,-0.262,3.811,3.907,0.207,3.801,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,339,-0.2,-0.057,0.226,0.0,0.0,0.168,0.026,0.289,3.883,4.014,0.119,3.39,0.0,0.0,0.0,-0.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,547,0.119,-0.631,0.032,0.0,-0.158,-0.274,0.594,-0.154,3.783,3.925,0.184,3.214,0.0,0.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,1456,0.218,-0.485,-0.104,0.0,0.0,-0.353,0.449,-0.293,2.598,2.122,0.192,2.919,0.0,0.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
914,360,0.0,-0.308,-0.021,0.197,0.0,-0.24,0.398,-0.098,3.049,2.759,0.184,3.114,0.0,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,64,0.125,-0.416,-0.046,0.0,-0.121,-0.227,0.468,-0.205,3.407,3.461,0.122,3.504,0.0,0.0,0.0,0.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,66,-0.007,-0.506,0.028,0.0,0.0,-0.231,0.201,-0.265,4.008,4.212,0.3,3.28,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862,550,0.081,-0.558,-0.042,0.0,0.0,-0.074,0.341,-0.255,3.93,4.153,0.135,3.739,0.0,0.0,0.0,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,508,0.149,-0.779,-0.077,0.0,-0.328,-0.468,0.514,-0.173,3.801,4.145,0.228,3.043,0.0,0.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,1028,0.042,-0.425,-0.001,0.0,0.0,-0.348,0.373,-0.144,3.8,3.934,0.229,3.232,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823,255,0.0,-0.57,-0.042,0.0,0.0,-0.178,0.456,-0.045,3.11,3.082,0.204,2.877,0.0,0.338,-0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,418,0.105,-0.435,-0.118,0.0,0.0,-0.308,0.47,-0.282,3.264,3.361,0.17,2.897,0.0,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,170,0.066,-0.328,0.056,0.0,-0.214,-0.198,0.588,-0.148,3.757,3.865,0.073,3.218,0.0,0.0,0.0,0.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,110,0.0,0.325,0.3,0.236,0.0,0.234,0.101,-0.209,4.213,4.45,0.188,3.147,0.0,0.0,0.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,399,0.03,0.0,-0.056,0.0,-0.018,-0.218,0.161,0.0,3.612,3.541,0.165,3.164,0.0,0.367,0.172,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0
797,1005,-0.02,-0.421,0.053,0.0,-0.06,0.123,0.15,-0.175,3.64,3.789,0.136,3.601,0.0,0.0,0.0,0.0,0.0,0.0,-0.259,0.0,0.0,0.0,0.0
630,95,0.125,-0.589,-0.06,0.0,0.0,-0.16,0.215,-0.291,3.285,3.337,0.185,3.471,0.0,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,982,0.061,-0.634,-0.095,0.0,-0.213,-0.46,0.251,-0.255,4.111,4.32,0.213,3.788,0.0,0.0,0.0,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,610,0.0,-0.73,-0.039,0.0,0.0,0.25,0.604,-0.127,3.175,3.167,0.137,3.409,0.0,-0.02,-0.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,199,-0.248,-0.212,0.158,0.0,-0.1,-0.132,-0.063,-0.318,3.231,3.408,0.087,3.191,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,646,0.276,-0.739,-0.024,0.0,-0.202,-0.269,0.7,-0.168,4.335,4.464,0.229,3.802,0.0,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,862,0.13,-0.634,-0.003,0.0,-0.147,-0.283,0.532,-0.177,3.679,3.62,0.259,3.263,0.0,0.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,26,0.09,-0.702,0.006,0.014,0.0,-0.247,0.337,-0.339,3.099,3.238,0.199,3.509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,77,0.0,0.05,0.175,0.0,0.0,-0.334,0.187,-0.114,3.426,3.307,0.255,2.919,0.0,0.403,0.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,199,0.374,-0.888,-0.045,0.0,0.0,-0.19,0.828,-0.104,3.471,3.683,0.211,2.804,0.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,94,0.0,-0.669,-0.073,0.0,-0.266,-0.352,0.421,-0.231,3.632,3.914,0.228,2.811,0.0,0.243,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0
625,58,0.0,-0.43,0.127,0.0,0.0,-0.192,0.492,-0.109,3.711,3.922,0.165,3.028,0.0,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.241,0.0,0.0
534,356,0.121,-0.641,-0.005,0.0,-0.197,-0.491,0.52,-0.163,3.36,3.507,0.27,2.483,0.0,0.461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,16,0.188,-0.704,0.033,0.0,-0.169,-0.156,0.413,-0.191,3.065,2.918,0.188,3.121,0.0,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,843,0.008,-0.236,0.009,0.0,0.0,-0.347,0.323,-0.148,3.728,3.904,0.178,3.14,0.0,0.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,145,0.051,-0.551,-0.012,0.0,0.0,-0.281,0.326,-0.233,4.211,4.345,0.16,4.177,0.0,0.0,0.0,0.0,0.049,0.0,0.0,0.0,0.0,0.0,0.0
512,514,0.003,-0.563,-0.073,0.0,0.0,-0.127,0.063,-0.373,2.471,1.911,0.156,3.966,0.0,0.0,0.0,-0.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,120,0.0,-0.133,0.043,0.0,0.0,0.17,0.277,-0.128,3.941,4.069,0.102,3.331,0.0,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.262,0.0,0.0
75,1101,-0.006,-0.184,0.053,0.0,0.0,0.342,0.291,0.376,2.361,2.036,0.198,2.969,0.0,0.0,-0.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,243,-0.039,-0.268,-0.011,0.0,0.022,-0.26,0.27,-0.134,3.232,3.195,0.241,3.039,0.0,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,334,0.0,-0.65,0.008,0.0,-0.14,-0.283,0.524,-0.139,3.731,3.655,0.257,3.249,0.0,0.411,0.0,0.0,0.0,0.0,0.0,0.222,0.0,0.0,0.0
173,420,0.245,-0.757,-0.056,0.0,-0.237,-0.209,0.612,-0.202,3.457,3.467,0.209,3.245,0.0,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,887,0.122,-0.697,-0.02,0.0,-0.264,-0.508,0.517,-0.176,2.6,2.771,0.289,2.502,0.0,0.453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,359,0.096,-0.352,0.012,0.0,0.0,-0.393,0.539,-0.32,4.518,4.953,0.192,3.587,0.0,0.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,956,-0.062,-0.45,0.011,0.0,0.0,-0.652,0.319,-0.06,3.883,3.73,0.349,3.494,0.0,0.542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,86,-0.21,-0.201,0.099,0.0,0.0,0.338,-0.195,-0.064,3.477,3.712,0.084,3.07,0.0,0.0,0.0,-0.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841,424,-0.272,-0.379,0.274,0.0,0.042,-0.083,0.107,-0.116,2.661,2.615,0.194,2.841,0.0,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877,58,0.0,-0.684,-0.006,0.0,-0.399,-0.318,0.734,-0.187,3.739,4.016,0.13,2.92,0.0,0.141,0.0,0.0,0.0,0.0,0.0,0.0,0.443,0.0,0.0
235,268,0.0,-0.453,-0.107,0.0,0.0,-0.484,0.304,-0.319,3.134,3.019,0.221,3.718,0.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.28,0.0,0.0
118,612,0.055,-0.951,0.021,0.0,0.0,-0.345,0.455,-0.161,4.489,4.733,0.147,3.546,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,874,0.094,-0.74,-0.139,0.0,-0.344,-0.624,0.395,-0.338,2.527,2.295,0.207,2.777,0.0,0.0,0.0,0.0,0.215,0.0,0.0,0.0,0.0,0.0,0.0
15,968,0.083,-0.686,0.022,0.0,0.0,-0.515,0.557,-0.241,2.862,2.625,0.108,3.577,0.0,0.0,0.0,0.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810,31,0.0,-0.022,0.125,0.0,0.058,-0.331,0.34,-0.116,4.583,4.875,0.234,3.755,0.0,0.368,0.0,0.0,0.0,-0.125,0.0,0.0,0.0,0.0,0.0
557,274,0.0,-0.502,0.064,0.0,0.0,-0.053,0.435,-0.019,3.313,3.026,0.146,3.579,0.0,0.292,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0
619,211,0.014,-0.421,0.082,0.0,-0.02,-0.029,0.197,-0.071,3.352,3.334,0.079,3.335,0.0,0.0,0.0,0.0,0.0,0.054,0.0,0.0,0.0,0.0,0.0
47,446,-0.083,-0.17,0.077,0.0,0.0,0.029,0.225,-0.162,3.453,3.462,0.033,3.404,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
227,814,0.0,-0.505,0.056,0.0,0.0,-0.234,0.296,0.0,3.152,2.903,0.098,3.742,0.042,0.0,0.0,0.0,0.0,-0.101,0.0,0.201,0.0,0.0,0.0
