userId,itemId,rank,explanations,expl
52.0,180.0,3.0,{5: 1},0.1351
52.0,753.0,4.0,"{4: 5, 5: 3}",0.8571
52.0,275.0,5.0,"{4: 4, 5: 5}",0.7826
52.0,1.0,6.0,"{4: 1, 5: 4}",0.413
52.0,1271.0,7.0,{},0.0
52.0,185.0,8.0,"{3: 2, 4: 6}",0.75
52.0,94.0,9.0,"{3: 1, 4: 5, 5: 2}",0.7333
52.0,522.0,10.0,{},0.0
53.0,1255.0,1.0,{},0.0
53.0,174.0,2.0,"{3: 2, 4: 3, 5: 2}",0.4898
53.0,569.0,3.0,{5: 3},0.5357
53.0,180.0,4.0,{4: 1},0.1081
53.0,936.0,5.0,"{3: 2, 4: 2, 5: 2}",0.4048
53.0,130.0,6.0,"{3: 1, 4: 1}",0.1429
53.0,1271.0,7.0,{},0.0
53.0,856.0,8.0,"{4: 2, 5: 1}",0.2955
53.0,1047.0,9.0,{},0.0
53.0,522.0,10.0,{},0.0
54.0,1255.0,1.0,{},0.0
54.0,408.0,2.0,"{4: 5, 5: 4}",0.8163
54.0,569.0,3.0,{},0.0
54.0,635.0,4.0,"{3: 1, 4: 3}",0.4286
54.0,62.0,5.0,"{3: 2, 4: 3}",0.383
54.0,6.0,6.0,"{3: 3, 4: 7}",0.6667
54.0,719.0,7.0,"{4: 2, 5: 1}",0.2766
54.0,99.0,8.0,"{2: 1, 4: 2, 5: 2}",0.383
54.0,936.0,9.0,"{1: 1, 4: 1}",0.0952
54.0,471.0,10.0,"{3: 1, 4: 4, 5: 3}",0.7234
55.0,101.0,1.0,"{4: 1, 5: 9}",0.78
55.0,408.0,2.0,"{4: 5, 5: 5}",0.8367
55.0,1255.0,3.0,{},0.0
55.0,719.0,4.0,"{3: 1, 4: 3, 5: 2}",0.3404
55.0,652.0,5.0,"{4: 4, 5: 1}",0.3696
55.0,99.0,6.0,"{4: 1, 5: 6}",0.617
55.0,569.0,7.0,{},0.0
55.0,98.0,8.0,"{4: 1, 5: 2}",0.3415
55.0,438.0,9.0,"{2: 1, 4: 3, 5: 3}",0.7105
55.0,635.0,10.0,"{4: 1, 5: 1}",0.2571
56.0,1255.0,1.0,{},0.0
56.0,569.0,2.0,"{4: 2, 5: 1}",0.3214
56.0,240.0,3.0,"{3: 1, 4: 2, 5: 5}",0.62
56.0,254.0,4.0,"{3: 1, 4: 3, 5: 3}",0.5625
56.0,200.0,5.0,"{4: 3, 5: 4}",0.64
56.0,66.0,6.0,"{4: 3, 5: 5}",0.6957
56.0,260.0,7.0,"{2: 1, 3: 1, 5: 4}",0.4792
56.0,753.0,8.0,"{2: 1, 4: 1, 5: 1}",0.2571
56.0,5.0,9.0,"{2: 1, 3: 2, 5: 3}",0.4468
56.0,1271.0,10.0,{4: 1},0.4444
57.0,1255.0,1.0,{},0.0
57.0,569.0,2.0,{5: 1},0.1786
57.0,652.0,3.0,"{4: 2, 5: 1}",0.2826
57.0,719.0,4.0,"{4: 1, 5: 1}",0.1915
57.0,456.0,5.0,"{3: 1, 4: 3, 5: 2}",0.5814
57.0,647.0,6.0,"{3: 1, 4: 1}",0.1795
57.0,379.0,7.0,{},0.0
57.0,180.0,8.0,{4: 1},0.1081
57.0,277.0,9.0,{4: 1},0.0909
57.0,1271.0,10.0,{},0.0
58.0,189.0,1.0,"{2: 1, 4: 2, 5: 7}",0.7755
58.0,99.0,2.0,"{3: 2, 4: 4, 5: 4}",0.7872
58.0,101.0,3.0,"{3: 2, 4: 3, 5: 5}",0.7
58.0,936.0,4.0,"{3: 2, 4: 3, 5: 3}",0.619
58.0,357.0,5.0,"{4: 2, 5: 8}",0.96
58.0,1255.0,6.0,{4: 1},0.4444
58.0,260.0,7.0,"{3: 2, 4: 2, 5: 6}",0.8333
58.0,31.0,8.0,"{3: 2, 4: 6, 5: 2}",0.8163
58.0,275.0,9.0,"{3: 1, 4: 5, 5: 4}",0.8478
58.0,1028.0,10.0,"{3: 3, 4: 2, 5: 4}",1.0
59.0,1255.0,1.0,{5: 1},0.5556
59.0,180.0,2.0,"{4: 1, 5: 2}",0.3784
59.0,569.0,3.0,"{3: 2, 5: 2}",0.5714
59.0,36.0,4.0,"{3: 1, 4: 3, 5: 4}",0.5208
59.0,277.0,5.0,"{4: 2, 5: 3}",0.4318
59.0,1271.0,6.0,{},0.0
59.0,66.0,7.0,"{4: 5, 5: 4}",0.7826
59.0,62.0,8.0,"{3: 2, 4: 1, 5: 3}",0.5319
59.0,254.0,9.0,"{4: 6, 5: 3}",0.7083
59.0,130.0,10.0,"{3: 1, 4: 2}",0.2245
60.0,1255.0,1.0,"{4: 1, 5: 1}",1.0
60.0,180.0,2.0,{5: 2},0.2703
60.0,569.0,3.0,"{3: 1, 5: 2}",0.4643
60.0,277.0,4.0,"{4: 1, 5: 3}",0.3182
60.0,1271.0,5.0,{},0.0
60.0,522.0,6.0,{},0.0
60.0,1047.0,7.0,"{3: 2, 4: 1}",0.4348
60.0,991.0,8.0,{},0.0
60.0,1239.0,9.0,{},0.0
60.0,612.0,10.0,{5: 1},0.1429
61.0,1255.0,1.0,{},0.0
61.0,569.0,2.0,{},0.0
61.0,408.0,3.0,"{3: 1, 5: 2}",0.2653
61.0,347.0,4.0,{4: 2},0.1633
61.0,101.0,5.0,"{3: 1, 4: 2}",0.14
61.0,719.0,6.0,"{4: 1, 5: 4}",0.5106
61.0,161.0,7.0,"{3: 1, 5: 3}",0.36
61.0,130.0,8.0,{5: 1},0.102
61.0,277.0,9.0,{},0.0
61.0,180.0,10.0,{},0.0
62.0,1255.0,1.0,{},0.0
62.0,347.0,2.0,{5: 1},0.102
62.0,101.0,3.0,"{3: 1, 4: 1, 5: 3}",0.34
62.0,569.0,4.0,{4: 1},0.1429
62.0,156.0,5.0,"{3: 1, 5: 3}",0.375
62.0,161.0,6.0,"{3: 1, 4: 1, 5: 2}",0.34
62.0,456.0,7.0,{5: 1},0.1163
62.0,6.0,8.0,"{4: 1, 5: 1}",0.2
62.0,719.0,9.0,{5: 3},0.3191
62.0,291.0,10.0,"{3: 1, 4: 1, 5: 1}",0.3333
63.0,1255.0,1.0,{4: 1},0.4444
63.0,174.0,2.0,"{4: 1, 5: 8}",0.898
63.0,180.0,3.0,"{4: 2, 5: 1}",0.3514
63.0,240.0,4.0,"{4: 4, 5: 4}",0.62
63.0,66.0,5.0,"{4: 2, 5: 4}",0.5
63.0,569.0,6.0,"{3: 1, 5: 4}",0.8214
63.0,277.0,7.0,"{4: 3, 5: 3}",0.5227
63.0,753.0,8.0,"{4: 5, 5: 1}",0.4571
63.0,1271.0,9.0,{},0.0
63.0,5.0,10.0,"{3: 1, 4: 3, 5: 5}",0.6809
64.0,1255.0,1.0,{},0.0
64.0,174.0,2.0,"{4: 2, 5: 3}",0.4694
64.0,180.0,3.0,{5: 2},0.2703
64.0,36.0,4.0,"{3: 3, 4: 1, 5: 1}",0.375
64.0,569.0,5.0,{5: 2},0.3571
64.0,277.0,6.0,"{3: 1, 5: 2}",0.2955
64.0,1271.0,7.0,{},0.0
64.0,66.0,8.0,"{4: 2, 5: 3}",0.5
64.0,496.0,9.0,"{4: 3, 5: 2}",0.4783
64.0,275.0,10.0,"{2: 1, 3: 1, 4: 3, 5: 1}",0.4348
65.0,1255.0,1.0,{},0.0
65.0,174.0,2.0,{5: 5},0.4082
65.0,240.0,3.0,"{2: 1, 4: 2, 5: 5}",0.56
65.0,36.0,4.0,"{3: 1, 4: 1, 5: 2}",0.1458
65.0,189.0,5.0,"{2: 1, 4: 3, 5: 4}",0.5714
65.0,569.0,6.0,{4: 1},0.1429
65.0,753.0,7.0,{4: 1},0.1143
65.0,496.0,8.0,"{3: 1, 5: 1}",0.1739
65.0,62.0,9.0,{4: 2},0.1702
65.0,1271.0,10.0,{},0.0
66.0,1255.0,1.0,{},0.0
66.0,174.0,2.0,{},0.0
66.0,180.0,3.0,{},0.0
66.0,569.0,4.0,{},0.0
66.0,200.0,5.0,{},0.0
66.0,36.0,6.0,{},0.0
66.0,277.0,7.0,{},0.0
66.0,66.0,8.0,{},0.0
66.0,130.0,9.0,"{3: 1, 4: 1, 5: 1}",0.2449
66.0,1271.0,10.0,{},0.0
67.0,156.0,1.0,"{2: 1, 4: 3, 5: 4}",0.6667
67.0,1255.0,2.0,{},0.0
67.0,456.0,3.0,"{2: 1, 3: 1, 4: 4, 5: 1}",0.5581
67.0,102.0,4.0,"{3: 3, 4: 3, 5: 3}",0.6667
67.0,291.0,5.0,{4: 1},0.1111
67.0,652.0,6.0,"{3: 1, 4: 2, 5: 2}",0.3478
67.0,569.0,7.0,{},0.0
67.0,244.0,8.0,"{2: 2, 4: 2, 5: 1}",0.2889
67.0,200.0,9.0,"{4: 1, 5: 5}",0.58
67.0,647.0,10.0,"{4: 1, 5: 2}",0.2308
68.0,254.0,1.0,"{3: 1, 4: 2, 5: 6}",0.7708
68.0,174.0,2.0,"{3: 3, 4: 1, 5: 5}",0.5714
68.0,1255.0,3.0,{5: 1},0.5556
68.0,695.0,4.0,"{4: 5, 5: 2}",0.5909
68.0,273.0,5.0,"{3: 1, 4: 2, 5: 4}",0.5532
68.0,66.0,6.0,"{4: 4, 5: 5}",0.6957
68.0,161.0,7.0,"{2: 1, 4: 3, 5: 5}",0.58
68.0,753.0,8.0,"{3: 1, 4: 3, 5: 2}",0.5714
68.0,180.0,9.0,"{4: 1, 5: 2}",0.3784
68.0,200.0,10.0,"{3: 1, 4: 2, 5: 6}",0.74
69.0,1255.0,1.0,{},0.0
69.0,569.0,2.0,{},0.0
69.0,347.0,3.0,"{3: 1, 4: 2}",0.2245
69.0,277.0,4.0,{3: 1},0.0682
69.0,180.0,5.0,{3: 1},0.0811
69.0,101.0,6.0,"{3: 1, 4: 1}",0.06
69.0,1271.0,7.0,{},0.0
69.0,991.0,8.0,{},0.0
69.0,62.0,9.0,{},0.0
69.0,488.0,10.0,{},0.0
70.0,1255.0,1.0,{},0.0
70.0,130.0,2.0,"{4: 1, 5: 3}",0.3878
70.0,6.0,3.0,"{3: 3, 4: 4, 5: 3}",0.7111
70.0,569.0,4.0,"{4: 1, 5: 1}",0.1429
70.0,277.0,5.0,"{3: 1, 5: 5}",0.6364
70.0,247.0,6.0,"{3: 2, 4: 4, 5: 3}",0.6522
70.0,62.0,7.0,{4: 2},0.1702
70.0,635.0,8.0,{5: 1},0.1429
70.0,31.0,9.0,"{4: 2, 5: 8}",0.9796
70.0,180.0,10.0,"{4: 1, 5: 2}",0.3784
71.0,1255.0,1.0,{},0.0
71.0,174.0,2.0,"{4: 3, 5: 1}",0.3469
71.0,36.0,3.0,"{3: 1, 5: 1}",0.0625
71.0,240.0,4.0,"{4: 4, 5: 1}",0.42
71.0,569.0,5.0,{5: 1},0.0
71.0,496.0,6.0,"{3: 1, 4: 1, 5: 1}",0.2609
71.0,260.0,7.0,"{4: 1, 5: 2}",0.2917
71.0,254.0,8.0,"{2: 1, 3: 1, 4: 3, 5: 1}",0.4167
71.0,200.0,9.0,"{2: 1, 4: 1, 5: 4}",0.48
71.0,753.0,10.0,{},0.0
72.0,1255.0,1.0,{},0.0
72.0,174.0,2.0,"{4: 2, 5: 4}",0.3878
72.0,180.0,3.0,"{4: 1, 5: 2}",0.3784
72.0,569.0,4.0,{5: 2},0.3571
72.0,130.0,5.0,"{3: 1, 4: 2, 5: 1}",0.3265
72.0,277.0,6.0,"{4: 2, 5: 3}",0.4091
72.0,1271.0,7.0,{},0.0
72.0,936.0,8.0,"{3: 2, 4: 2, 5: 1}",0.381
72.0,62.0,9.0,"{2: 1, 4: 2, 5: 2}",0.383
72.0,522.0,10.0,{5: 1},0.25
73.0,1255.0,1.0,{},0.0
73.0,174.0,2.0,{},0.0
73.0,180.0,3.0,{},0.0
73.0,200.0,4.0,{},0.0
73.0,36.0,5.0,{},0.0
73.0,569.0,6.0,{},0.0
73.0,254.0,7.0,{},0.0
73.0,240.0,8.0,{4: 1},0.0
73.0,66.0,9.0,{},0.0
73.0,277.0,10.0,{},0.0
74.0,1255.0,1.0,{},0.0
74.0,569.0,2.0,{5: 1},0.1786
74.0,180.0,3.0,{3: 1},0.0811
74.0,174.0,4.0,{5: 1},0.102
74.0,200.0,5.0,{3: 1},0.06
74.0,36.0,6.0,{},0.0
74.0,277.0,7.0,{},0.0
74.0,130.0,8.0,{},0.0
74.0,1271.0,9.0,{},0.0
74.0,66.0,10.0,"{3: 1, 4: 2}",0.2391
75.0,1255.0,1.0,{},0.0
75.0,1271.0,2.0,{},0.0
75.0,569.0,3.0,{4: 1},0.1429
75.0,760.0,4.0,{},0.0
75.0,673.0,5.0,{},0.0
75.0,640.0,6.0,{5: 1},0.2632
75.0,1239.0,7.0,{},0.0
75.0,843.0,8.0,{3: 1},0.15
75.0,991.0,9.0,{3: 1},0.0
75.0,581.0,10.0,{},0.0
76.0,1255.0,1.0,{},0.0
76.0,569.0,2.0,{5: 2},0.1786
76.0,277.0,3.0,{5: 3},0.3409
76.0,347.0,4.0,"{4: 7, 5: 2}",0.6939
76.0,180.0,5.0,"{4: 1, 5: 1}",0.2432
76.0,62.0,6.0,"{4: 2, 5: 1}",0.2766
76.0,321.0,7.0,"{3: 4, 5: 4}",0.6531
76.0,200.0,8.0,"{2: 2, 5: 6}",0.6
76.0,240.0,9.0,"{4: 2, 5: 5}",0.66
76.0,254.0,10.0,"{2: 1, 4: 2, 5: 2}",0.375
77.0,1255.0,1.0,{},0.0
77.0,180.0,2.0,{},0.0
77.0,569.0,3.0,{},0.0
77.0,174.0,4.0,{},0.0
77.0,200.0,5.0,"{2: 1, 4: 1, 5: 2}",0.18
77.0,277.0,6.0,{},0.0
77.0,240.0,7.0,"{2: 2, 4: 3, 5: 1}",0.34
77.0,161.0,8.0,"{3: 1, 4: 1, 5: 4}",0.54
77.0,130.0,9.0,"{4: 1, 5: 1}",0.1837
77.0,254.0,10.0,"{2: 1, 3: 3, 4: 2}",0.3542
78.0,1255.0,1.0,{},0.0
78.0,180.0,2.0,{},0.0
78.0,174.0,3.0,{4: 1},0.0816
78.0,569.0,4.0,{4: 1},0.0
78.0,200.0,5.0,"{2: 1, 4: 1, 5: 2}",0.28
78.0,277.0,6.0,{},0.0
78.0,1271.0,7.0,{},0.0
78.0,66.0,8.0,{5: 1},0.1087
78.0,130.0,9.0,"{2: 1, 4: 1, 5: 2}",0.2857
78.0,254.0,10.0,"{3: 1, 4: 1}",0.1458
79.0,1255.0,1.0,{},0.0
79.0,174.0,2.0,{4: 1},0.0816
79.0,569.0,3.0,{},0.0
79.0,36.0,4.0,{5: 1},0.0
79.0,200.0,5.0,{},0.0
79.0,277.0,6.0,{},0.0
79.0,216.0,7.0,{},0.0
79.0,1271.0,8.0,{},0.0
79.0,240.0,9.0,{},0.0
79.0,130.0,10.0,{5: 2},0.2041
80.0,1255.0,1.0,{4: 1},0.4444
80.0,180.0,2.0,{5: 2},0.2703
80.0,569.0,3.0,"{3: 2, 5: 3}",0.75
80.0,1271.0,4.0,{},0.0
80.0,91.0,5.0,"{3: 1, 4: 4, 5: 5}",0.8125
80.0,277.0,6.0,"{3: 1, 5: 3}",0.4091
80.0,522.0,7.0,{5: 1},0.25
80.0,130.0,8.0,"{3: 2, 4: 2}",0.2857
80.0,991.0,9.0,{4: 1},0.3333
80.0,541.0,10.0,"{4: 3, 5: 4}",0.6136
81.0,1255.0,1.0,{},0.0
81.0,174.0,2.0,"{4: 3, 5: 4}",0.6531
81.0,36.0,3.0,"{4: 2, 5: 2}",0.2708
81.0,254.0,4.0,"{4: 1, 5: 6}",0.7083
81.0,569.0,5.0,"{4: 1, 5: 2}",0.5
81.0,5.0,6.0,"{4: 2, 5: 4}",0.5106
81.0,496.0,7.0,"{4: 2, 5: 2}",0.3913
81.0,66.0,8.0,"{3: 1, 4: 2, 5: 3}",0.5652
81.0,118.0,9.0,"{4: 3, 5: 3}",0.449
81.0,753.0,10.0,{4: 2},0.2286
82.0,1255.0,1.0,{},0.0
82.0,174.0,2.0,{5: 3},0.2041
82.0,180.0,3.0,"{4: 3, 5: 3}",0.7297
82.0,36.0,4.0,"{4: 1, 5: 5}",0.2917
82.0,569.0,5.0,"{4: 1, 5: 3}",0.3571
82.0,66.0,6.0,"{4: 2, 5: 2}",0.3913
82.0,496.0,7.0,"{4: 1, 5: 2}",0.3043
82.0,936.0,8.0,"{3: 1, 4: 1}",0.1667
82.0,1271.0,9.0,{},0.0
82.0,1047.0,10.0,{},0.0
83.0,1255.0,1.0,{4: 1},0.4444
83.0,66.0,2.0,"{4: 4, 5: 5}",0.8043
83.0,174.0,3.0,"{3: 1, 4: 4, 5: 5}",0.8163
83.0,36.0,4.0,"{3: 1, 4: 2, 5: 5}",0.6458
83.0,538.0,5.0,"{4: 2, 5: 6}",0.5106
83.0,180.0,6.0,{5: 3},0.4054
83.0,480.0,7.0,"{2: 1, 3: 1, 4: 3, 5: 4}",0.8333
83.0,1271.0,8.0,{},0.0
83.0,241.0,9.0,"{3: 1, 4: 5, 5: 2}",0.6875
83.0,49.0,10.0,"{1: 1, 3: 1, 4: 3, 5: 4}",0.5102
84.0,1255.0,1.0,{},0.0
84.0,569.0,2.0,{},0.0
84.0,180.0,3.0,{},0.0
84.0,130.0,4.0,{},0.0
84.0,1271.0,5.0,{},0.0
84.0,277.0,6.0,{},0.0
84.0,36.0,7.0,{},0.0
84.0,174.0,8.0,{},0.0
84.0,991.0,9.0,{},0.0
84.0,200.0,10.0,{},0.0
85.0,1255.0,1.0,{},0.0
85.0,174.0,2.0,"{4: 1, 5: 5}",0.4898
85.0,49.0,3.0,"{2: 1, 3: 1, 4: 3, 5: 5}",0.8163
85.0,36.0,4.0,"{3: 1, 4: 2, 5: 2}",0.2292
85.0,180.0,5.0,{5: 3},0.2703
85.0,260.0,6.0,{5: 3},0.3125
85.0,753.0,7.0,{4: 2},0.2286
85.0,297.0,8.0,"{2: 1, 4: 2, 5: 4}",0.56
85.0,275.0,9.0,"{4: 3, 5: 2}",0.4783
85.0,512.0,10.0,{5: 1},0.1136
86.0,1255.0,1.0,{},0.0
86.0,408.0,2.0,{},0.0
86.0,347.0,3.0,{},0.0
86.0,101.0,4.0,{},0.0
86.0,569.0,5.0,{},0.0
86.0,200.0,6.0,{},0.0
86.0,161.0,7.0,{},0.0
86.0,156.0,8.0,{},0.0
86.0,239.0,9.0,{},0.0
86.0,130.0,10.0,{5: 1},0.0
87.0,1255.0,1.0,{},0.0
87.0,569.0,2.0,{},0.0
87.0,347.0,3.0,"{3: 1, 4: 5, 5: 3}",0.6939
87.0,200.0,4.0,"{3: 2, 5: 4}",0.52
87.0,936.0,5.0,{5: 2},0.2381
87.0,68.0,6.0,"{3: 2, 5: 1}",0.2558
87.0,66.0,7.0,{5: 1},0.1087
87.0,156.0,8.0,"{4: 2, 5: 8}",0.8958
87.0,230.0,9.0,"{4: 2, 5: 1}",0.325
87.0,6.0,10.0,"{3: 1, 4: 5, 5: 2}",0.5778
88.0,1255.0,1.0,{},0.0
88.0,496.0,2.0,"{4: 1, 5: 3}",0.413
88.0,330.0,3.0,"{4: 1, 5: 2}",0.3448
88.0,9.0,4.0,"{4: 3, 5: 1}",0.3778
88.0,512.0,5.0,"{4: 3, 5: 3}",0.6136
88.0,492.0,6.0,"{2: 1, 3: 1, 4: 3, 5: 2}",0.4667
88.0,1047.0,7.0,{},0.0
88.0,522.0,8.0,"{4: 3, 5: 2}",0.9
88.0,1271.0,9.0,{4: 1},0.4444
88.0,0.0,10.0,"{4: 1, 5: 2}",0.2432
89.0,1255.0,1.0,{},0.0
89.0,569.0,2.0,"{4: 1, 5: 1}",0.3214
89.0,1271.0,3.0,{},0.0
89.0,200.0,4.0,"{2: 1, 3: 1, 4: 2, 5: 3}",0.52
89.0,66.0,5.0,"{3: 1, 4: 3, 5: 2}",0.5435
89.0,62.0,6.0,"{3: 2, 4: 3, 5: 1}",0.4894
89.0,936.0,7.0,"{4: 2, 5: 3}",0.5476
89.0,753.0,8.0,"{3: 1, 4: 3}",0.3143
89.0,130.0,9.0,"{3: 1, 4: 2}",0.2245
89.0,522.0,10.0,{},0.0
90.0,496.0,1.0,"{3: 1, 4: 3, 5: 2}",0.5435
90.0,133.0,2.0,"{3: 1, 4: 1, 5: 2}",0.3778
90.0,1255.0,3.0,{},0.0
90.0,174.0,4.0,{5: 5},0.3061
90.0,695.0,5.0,"{3: 1, 4: 3, 5: 4}",0.7045
90.0,512.0,6.0,"{4: 1, 5: 1}",0.2045
90.0,180.0,7.0,"{4: 2, 5: 1}",0.3514
90.0,751.0,8.0,{5: 3},0.25
90.0,330.0,9.0,"{4: 1, 5: 1}",0.3103
90.0,873.0,10.0,"{2: 1, 4: 4, 5: 1}",0.3953
91.0,1255.0,1.0,{},0.0
91.0,180.0,2.0,{5: 2},0.2703
91.0,569.0,3.0,{},0.0
91.0,1271.0,4.0,{},0.0
91.0,277.0,5.0,"{4: 1, 5: 3}",0.4318
91.0,200.0,6.0,{5: 10},1.0
91.0,130.0,7.0,{5: 3},0.3061
91.0,991.0,8.0,{},0.0
91.0,522.0,9.0,{5: 1},0.25
91.0,488.0,10.0,"{2: 1, 4: 1, 5: 3}",0.5135
92.0,1255.0,1.0,{},0.0
92.0,180.0,2.0,{5: 3},0.2703
92.0,569.0,3.0,{5: 1},0.1786
92.0,174.0,4.0,"{4: 2, 5: 7}",0.7755
92.0,277.0,5.0,{5: 3},0.2273
92.0,62.0,6.0,{4: 3},0.2553
92.0,200.0,7.0,"{3: 1, 4: 2, 5: 4}",0.56
92.0,347.0,8.0,"{2: 2, 3: 2, 4: 3, 5: 3}",0.6122
92.0,275.0,9.0,"{3: 2, 4: 2, 5: 1}",0.413
92.0,1271.0,10.0,{},0.0
93.0,1255.0,1.0,{5: 1},0.5556
93.0,357.0,2.0,"{3: 1, 4: 5, 5: 3}",0.76
93.0,180.0,3.0,"{3: 1, 4: 1, 5: 2}",0.4595
93.0,161.0,4.0,"{2: 1, 3: 1, 4: 2, 5: 3}",0.46
93.0,174.0,5.0,"{4: 3, 5: 1}",0.2653
93.0,569.0,6.0,"{3: 1, 4: 1}",0.25
93.0,277.0,7.0,"{4: 3, 5: 1}",0.3864
93.0,254.0,8.0,"{3: 1, 4: 2, 5: 4}",0.6458
93.0,240.0,9.0,"{2: 1, 3: 1, 4: 2, 5: 2}",0.34
93.0,200.0,10.0,"{3: 3, 4: 1}",0.26
94.0,1255.0,1.0,{},0.0
94.0,180.0,2.0,{5: 3},0.4054
94.0,174.0,3.0,"{4: 2, 5: 4}",0.5714
94.0,36.0,4.0,{5: 3},0.2083
94.0,569.0,5.0,{4: 1},0.1429
94.0,277.0,6.0,{5: 2},0.1136
94.0,1271.0,7.0,{},0.0
94.0,240.0,8.0,"{3: 1, 4: 2, 5: 2}",0.42
94.0,753.0,9.0,{},0.0
94.0,66.0,10.0,"{4: 1, 5: 1}",0.1957
95.0,1255.0,1.0,{},0.0
95.0,66.0,2.0,"{4: 3, 5: 6}",0.5
95.0,161.0,3.0,"{3: 1, 4: 4, 5: 5}",0.78
95.0,569.0,4.0,{5: 3},0.5357
95.0,62.0,5.0,"{4: 3, 5: 6}",0.8936
95.0,629.0,6.0,"{3: 3, 4: 1, 5: 5}",0.7674
95.0,936.0,7.0,"{3: 2, 4: 3, 5: 3}",0.619
95.0,180.0,8.0,{},0.0
95.0,635.0,9.0,{4: 4},0.4571
95.0,753.0,10.0,"{4: 2, 5: 3}",0.5143
96.0,1255.0,1.0,{},0.0
96.0,174.0,2.0,{5: 5},0.5102
96.0,180.0,3.0,{5: 3},0.4054
96.0,36.0,4.0,"{4: 1, 5: 2}",0.2917
96.0,569.0,5.0,"{4: 1, 5: 1}",0.3214
96.0,1271.0,6.0,{},0.0
96.0,130.0,7.0,"{4: 1, 5: 3}",0.3878
96.0,936.0,8.0,"{3: 1, 4: 1, 5: 2}",0.4048
96.0,496.0,9.0,{},0.0
96.0,1047.0,10.0,{},0.0
97.0,1255.0,1.0,{},0.0
97.0,200.0,2.0,"{4: 1, 5: 9}",0.78
97.0,66.0,3.0,"{4: 3, 5: 2}",0.3913
97.0,174.0,4.0,"{3: 1, 4: 2}",0.1429
97.0,569.0,5.0,{},0.0
97.0,36.0,6.0,"{4: 1, 5: 2}",0.2917
97.0,856.0,7.0,{5: 2},0.2273
97.0,180.0,8.0,{4: 1},0.1081
97.0,936.0,9.0,{5: 2},0.2381
97.0,239.0,10.0,"{4: 2, 5: 6}",0.6939
98.0,1255.0,1.0,{},0.0
98.0,408.0,2.0,"{3: 1, 4: 2, 5: 4}",0.449
98.0,569.0,3.0,{4: 1},0.1429
98.0,1271.0,4.0,{},0.0
98.0,174.0,5.0,"{4: 1, 5: 2}",0.102
98.0,36.0,6.0,"{4: 4, 5: 1}",0.4375
98.0,66.0,7.0,"{4: 3, 5: 1}",0.2826
98.0,991.0,8.0,{},0.0
98.0,488.0,9.0,"{3: 1, 4: 1, 5: 2}",0.4595
98.0,379.0,10.0,{},0.0
99.0,1255.0,1.0,{},0.0
99.0,174.0,2.0,{4: 1},0.0
99.0,569.0,3.0,{},0.0
99.0,36.0,4.0,{4: 1},0.0833
99.0,66.0,5.0,{4: 1},0.087
99.0,277.0,6.0,"{4: 1, 5: 1}",0.2045
99.0,1271.0,7.0,{},0.0
99.0,130.0,8.0,{5: 2},0.2041
99.0,936.0,9.0,{},0.0
99.0,254.0,10.0,"{3: 1, 4: 1, 5: 2}",0.25
100.0,133.0,1.0,"{3: 1, 4: 2, 5: 4}",0.6889
100.0,496.0,2.0,"{3: 1, 4: 3, 5: 4}",0.6739
100.0,189.0,3.0,"{4: 1, 5: 7}",0.5918
100.0,330.0,4.0,"{3: 3, 5: 1}",0.4828
100.0,822.0,5.0,"{3: 1, 4: 1, 5: 2}",0.5667
100.0,491.0,6.0,"{3: 2, 4: 1, 5: 2}",0.3696
100.0,113.0,7.0,"{3: 4, 4: 1, 5: 4}",0.7209
100.0,1047.0,8.0,"{3: 1, 4: 2}",0.4783
100.0,38.0,9.0,"{3: 1, 4: 4, 5: 2}",0.6757
100.0,180.0,10.0,"{4: 1, 5: 2}",0.3784
101.0,1255.0,1.0,{},0.0
101.0,180.0,2.0,{5: 1},0.1351
101.0,174.0,3.0,{5: 3},0.3061
101.0,36.0,4.0,{5: 3},0.2083
101.0,569.0,5.0,"{4: 1, 5: 1}",0.3214
101.0,277.0,6.0,"{3: 1, 5: 1}",0.1818
101.0,200.0,7.0,"{2: 1, 4: 1, 5: 2}",0.18
101.0,66.0,8.0,"{4: 2, 5: 1}",0.2826
101.0,1271.0,9.0,{},0.0
101.0,254.0,10.0,"{3: 3, 4: 1, 5: 2}",0.4792
102.0,1255.0,1.0,"{4: 1, 5: 1}",1.0
102.0,36.0,2.0,"{3: 1, 4: 4, 5: 3}",0.6042
102.0,180.0,3.0,{5: 1},0.1351
102.0,496.0,4.0,"{2: 1, 3: 2, 4: 3, 5: 2}",0.6087
102.0,569.0,5.0,"{3: 2, 5: 2}",0.5714
102.0,936.0,6.0,"{4: 5, 5: 3}",0.6429
102.0,512.0,7.0,"{4: 4, 5: 3}",0.6136
102.0,185.0,8.0,"{3: 2, 4: 3, 5: 2}",0.575
102.0,277.0,9.0,{5: 2},0.2273
102.0,1271.0,10.0,{4: 1},0.0
103.0,1255.0,1.0,{},0.0
103.0,569.0,2.0,{5: 1},0.1786
103.0,180.0,3.0,{},0.0
103.0,277.0,4.0,{5: 1},0.1136
103.0,62.0,5.0,"{4: 2, 5: 1}",0.2766
103.0,1271.0,6.0,{},0.0
103.0,66.0,7.0,"{4: 3, 5: 2}",0.3913
103.0,936.0,8.0,"{4: 1, 5: 1}",0.119
103.0,991.0,9.0,{},0.0
103.0,488.0,10.0,"{4: 1, 5: 1}",0.2432
